# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b
# 603fd3987364b09f9aacb70d1ed12c268e24dd56
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
198.9593691; -32.5348220; 37.0191285; 1.4042208; -0.0102050; 8.0000000; 0.0000000
199.1593283; -32.7319801; 37.0524790; 1.4022582; -0.0094253; 8.0000000; 0.0000000
199.3592875; -32.9290774; 37.0862014; 1.4004527; -0.0085855; 8.0000000; 0.0000000
199.5592466; -33.1261113; 37.1202602; 1.3988437; -0.0075084; 8.0000000; 0.0000000
199.7592058; -33.3230996; 37.1546157; 1.3974500; -0.0064314; 8.0000000; 0.0000000
199.9591650; -33.5200383; 37.1892214; 1.3963204; -0.0046621; 8.0000000; 0.0000000
200.1591241; -33.7169472; 37.2240109; 1.3955940; -0.0026034; 8.0000000; 0.0000000
200.3590833; -33.9138419; 37.2589035; 1.3952799; -0.0005146; 8.0000000; 0.0000000
200.5590425; -34.1107244; 37.2938144; 1.3953974; 0.0016899; 8.0000000; 0.0000000
200.7590016; -34.3076285; 37.3286606; 1.3959557; 0.0038940; 8.0000000; 0.0000000
200.9589608; -34.5045521; 37.3633521; 1.3969533; 0.0060778; 8.0000000; 0.0000000
201.1589200; -34.7015205; 37.3978048; 1.3983861; 0.0082532; 8.0000000; 0.0000000
201.3588791; -34.8985501; 37.4319331; 1.4002538; 0.0104268; 8.0000000; 0.0000000
201.5588383; -35.0956411; 37.4656490; 1.4025555; 0.0125952; 8.0000000; 0.0000000
201.7587975; -35.2928256; 37.4988701; 1.4052908; 0.0147632; 8.0000000; 0.0000000
201.9587566; -35.4901005; 37.5315077; 1.4084595; 0.0169293; 8.0000000; 0.0000000
202.1587158; -35.6874870; 37.5634777; 1.4120611; 0.0190946; 8.0000000; 0.0000000
202.3586749; -35.8849983; 37.5946945; 1.4160958; 0.0212591; 8.0000000; 0.0000000
202.5586341; -36.0826323; 37.6250701; 1.4205629; 0.0234220; 8.0000000; 0.0000000
202.7585933; -36.2804143; 37.6545210; 1.4254627; 0.0255852; 8.0000000; 0.0000000
202.9585524; -36.4783388; 37.6829588; 1.4307947; 0.0277464; 8.0000000; 0.0000000
203.1585116; -36.6764197; 37.7102984; 1.4365590; 0.0299078; 8.0000000; 0.0000000
203.3584708; -36.8746638; 37.7364532; 1.4427556; 0.0320691; 8.0000000; 0.0000000
203.5584299; -37.0730656; 37.7613356; 1.4493839; 0.0342294; 8.0000000; 0.0000000
203.7583891; -37.2716383; 37.7848600; 1.4564447; 0.0363915; 8.0000000; 0.0000000
203.9583483; -37.4703736; 37.8069385; 1.4639375; 0.0385520; 8.0000000; 0.0000000
204.1583074; -37.6692739; 37.8274844; 1.4718625; 0.0407145; 8.0000000; 0.0000000
204.3582666; -37.8683368; 37.8464105; 1.4802201; 0.0428782; 8.0000000; 0.0000000
204.5582258; -38.0675517; 37.8636290; 1.4890102; 0.0450419; 8.0000000; 0.0000000
204.7581849; -38.2669154; 37.8790526; 1.4982335; 0.0472099; 8.0000000; 0.0000000
204.9581441; -38.4664155; 37.8925936; 1.5078903; 0.0493770; 8.0000000; 0.0000000
205.1581033; -38.6660391; 37.9041641; 1.5179807; 0.0515488; 8.0000000; 0.0000000
205.3580624; -38.8657712; 37.9136764; 1.5285059; 0.0537241; 8.0000000; 0.0000000
205.5580216; -39.0655956; 37.9210426; 1.5394661; 0.0559008; 8.0000000; 0.0000000
205.7579808; -39.2654864; 37.9261746; 1.5508623; 0.0580861; 8.0000000; 0.0000000
205.9579399; -39.4654275; 37.9289847; 1.5626960; 0.0602731; 8.0000000; 0.0000000
206.1578991; -39.6653856; 37.9293848; 1.5749676; 0.0624697; 8.0000000; 0.0000000
206.3578582; -39.8653302; 37.9272873; 1.5876793; 0.0646741; 8.0000000; 0.0000000
206.5578174; -40.0652387; 37.9226040; 1.6008325; 0.0668843; 8.0000000; 0.0000000
206.7577766; -40.2650564; 37.9152480; 1.6144285; 0.0691090; 8.0000000; 0.0000000
206.9577357; -40.4647633; 37.9051309; 1.6284708; 0.0713393; 8.0000000; 0.0000000
207.1576949; -40.6643009; 37.8921664; 1.6429601; 0.0735857; 8.0000000; 0.0000000
207.3576541; -40.8636199; 37.8762678; 1.6578998; 0.0758459; 8.0000000; 0.0000000
207.5576132; -41.0626898; 37.8573468; 1.6732934; 0.0781178; 8.0000000; 0.0000000
207.7575724; -41.2614217; 37.8353206; 1.6891422; 0.0804126; 8.0000000; 0.0000000
207.9575316; -41.4597901; 37.8100998; 1.7054525; 0.0827188; 8.0000000; 0.0000000
208.1574907; -41.6577070; 37.7816024; 1.7222256; 0.0850506; 8.0000000; 0.0000000
208.3574499; -41.8551009; 37.7497450; 1.7394667; 0.0874042; 8.0000000; 0.0000000
208.5574091; -42.0519304; 37.7144384; 1.7571821; 0.0897785; 8.0000000; 0.0000000
208.7573682; -42.2480679; 37.6756095; 1.7753732; 0.0921866; 8.0000000; 0.0000000
208.9573274; -42.4434793; 37.6331667; 1.7940503; 0.0946159; 8.0000000; 0.0000000
209.1572866; -42.6380428; 37.5870368; 1.8132158; 0.0970834; 8.0000000; 0.0000000
209.3572457; -42.8316613; 37.5371422; 1.8328770; 0.0995835; 8.0000000; 0.0000000
209.5572049; -43.0242770; 37.4833940; 1.8530440; 0.1021183; 8.0000000; 0.0000000
